ID_CLIENTE,SAFRA_REF,INADIMPLENTE
2973474340148068982,2021-10,0.18709072
2983174282784691273,2021-07,0.17396568
2983174282784691273,2021-08,0.15837958
2983174282784691273,2021-09,0.15837958
2983174282784691273,2021-10,0.1628143
2983174282784691273,2021-11,0.18301451
2988042199057874759,2021-07,0.17291832
2988042199057874759,2021-08,0.17310782
2988042199057874759,2021-09,0.16192915
2988042199057874759,2021-10,0.15837958
3022528659032597047,2021-07,0.15837958
3022528659032597047,2021-08,0.17310782
3022528659032597047,2021-09,0.15837958
3022528659032597047,2021-10,0.17396568
3022528659032597047,2021-11,0.15837958
3025708129948185495,2021-07,0.15837958
3025708129948185495,2021-10,0.15837958
3025708129948185495,2021-11,0.15837958
3027683745465216663,2021-07,0.17310782
3027683745465216663,2021-10,0.17310782
3027683745465216663,2021-11,0.17310782
3036967290595689189,2021-07,0.15837958
3036967290595689189,2021-08,0.15837958
3036967290595689189,2021-09,0.15837958
3036967290595689189,2021-10,0.15837958
3036967290595689189,2021-11,0.15837958
3045840317107313913,2021-07,0.15837958
3045840317107313913,2021-08,0.15837958
3045840317107313913,2021-09,0.17476293
3045840317107313913,2021-10,0.15837958
3045840317107313913,2021-11,0.15837958
3093415403379897112,2021-07,0.17310782
3093415403379897112,2021-08,0.17310782
3093415403379897112,2021-09,0.17310782
3093415403379897112,2021-10,0.17476293
3093415403379897112,2021-11,0.17416641
3095408468798675621,2021-07,0.15837958
3095408468798675621,2021-08,0.15837958
3095408468798675621,2021-09,0.15837958
3095408468798675621,2021-10,0.15837958
3095408468798675621,2021-11,0.15837958
3095686599956852697,2021-07,0.16987595
3095686599956852697,2021-08,0.15837958
3095686599956852697,2021-09,0.15837958
3095686599956852697,2021-10,0.16987595
3095686599956852697,2021-11,0.16192915
3109771318936962520,2021-11,0.16293065
3118152790263512426,2021-07,0.15837958
3118152790263512426,2021-08,0.15837958
3118152790263512426,2021-09,0.15837958
3118152790263512426,2021-10,0.15837958
3118152790263512426,2021-11,0.15837958
3118683330911759410,2021-07,0.17310782
3118683330911759410,2021-09,0.16251177
3118683330911759410,2021-10,0.17310782
312543480920432545,2021-07,0.1704438
312543480920432545,2021-08,0.15837958
312543480920432545,2021-09,0.1628143
312543480920432545,2021-10,0.15837958
312543480920432545,2021-11,0.1628143
3137879241768961145,2021-07,0.15837958
3137879241768961145,2021-08,0.15837958
3137879241768961145,2021-09,0.15837958
3137879241768961145,2021-10,0.15837958
3137879241768961145,2021-11,0.15837958
3140918607946425426,2021-07,0.17310782
3140918607946425426,2021-08,0.17697631
3140918607946425426,2021-09,0.17697631
314309872114206760,2021-07,0.17654797
314309872114206760,2021-08,0.23922707
314309872114206760,2021-09,0.23922707
314309872114206760,2021-10,0.16293065
3148228961195376491,2021-08,0.16293065
3156580765759568020,2021-10,0.17310782
3156580765759568020,2021-11,0.17310782
3156852928909455203,2021-07,0.15837958
3156852928909455203,2021-08,0.15837958
3156852928909455203,2021-09,0.15837958
3156852928909455203,2021-10,0.15837958
3156852928909455203,2021-11,0.15837958
3161361581909316305,2021-07,0.15837958
3161361581909316305,2021-08,0.16262493
3161361581909316305,2021-10,0.17310782
3161361581909316305,2021-11,0.15837958
3183208564139585182,2021-09,0.18292105
3183208564139585182,2021-11,0.23154692
3192341047315717823,2021-07,0.15837958
3192341047315717823,2021-08,0.16940486
3192341047315717823,2021-09,0.16063406
3192341047315717823,2021-11,0.15837958
3195023578711095555,2021-10,0.16063406
3204108603682323936,2021-07,0.15837958
3204108603682323936,2021-08,0.15837958
3204108603682323936,2021-09,0.15837958
3204108603682323936,2021-10,0.15837958
3204108603682323936,2021-11,0.15837958
3218226066162129945,2021-07,0.15837958
3218226066162129945,2021-08,0.17375131
3218226066162129945,2021-09,0.17654797
3218226066162129945,2021-10,0.17310782
3228830386980584958,2021-07,0.16192915
3228830386980584958,2021-08,0.15837958
3228830386980584958,2021-09,0.15837958
3228830386980584958,2021-10,0.15837958
3248432590399829766,2021-07,0.17396568
3248432590399829766,2021-08,0.17476293
3248432590399829766,2021-10,0.16940486
3248432590399829766,2021-11,0.17476293
324916756972236008,2021-07,0.17291832
324916756972236008,2021-08,0.15837958
324916756972236008,2021-09,0.15837958
324916756972236008,2021-10,0.15837958
324916756972236008,2021-11,0.15837958
3258345688897172820,2021-07,0.17310782
3258345688897172820,2021-08,0.16262493
3258345688897172820,2021-09,0.17476293
3258345688897172820,2021-10,0.17310782
3258345688897172820,2021-11,0.2306283
326257359176916767,2021-07,0.15837958
326257359176916767,2021-08,0.16251177
326257359176916767,2021-10,0.15837958
3263212305228307743,2021-07,0.15837958
3263212305228307743,2021-08,0.1628143
3263212305228307743,2021-09,0.15837958
3263212305228307743,2021-10,0.15837958
3263212305228307743,2021-11,0.15837958
3275327267689584006,2021-07,0.16251177
3275327267689584006,2021-08,0.17443636
3275327267689584006,2021-09,0.17310782
3275327267689584006,2021-10,0.16940486
3279078057358159966,2021-07,0.16262493
3279078057358159966,2021-08,0.17310782
3279078057358159966,2021-09,0.17310782
3279078057358159966,2021-10,0.17310782
3279417303675586812,2021-07,0.19119596
3281617395243454427,2021-07,0.17310782
3281617395243454427,2021-08,0.17310782
3281617395243454427,2021-09,0.17458105
3281617395243454427,2021-10,0.17310782
3281617395243454427,2021-11,0.17310782
3281818438120834833,2021-07,0.15837958
3281818438120834833,2021-09,0.15837958
3283662016127058429,2021-07,0.15837958
3283662016127058429,2021-08,0.15837958
3283662016127058429,2021-09,0.16063406
3283662016127058429,2021-10,0.15837958
3283662016127058429,2021-11,0.15837958
3285246914299291124,2021-07,0.18167871
3285246914299291124,2021-08,0.17476293
3285246914299291124,2021-09,0.18030155
3285246914299291124,2021-10,0.17708166
3285246914299291124,2021-11,0.17476293
3333870869270823799,2021-08,0.16293065
3338087778895249031,2021-07,0.18292105
3355881107559250653,2021-07,0.1628143
3355881107559250653,2021-08,0.1628143
3355881107559250653,2021-09,0.1628143
3355881107559250653,2021-10,0.1628143
3355881107559250653,2021-11,0.1628143
3357976326879346012,2021-07,0.17654797
3357976326879346012,2021-08,0.17654797
3357976326879346012,2021-09,0.17654797
3357976326879346012,2021-10,0.17476293
3361278050140871809,2021-08,0.16293065
3361278050140871809,2021-10,0.16293065
3382609338395832683,2021-07,0.15837958
3382609338395832683,2021-08,0.15837958
3382609338395832683,2021-09,0.15837958
3382609338395832683,2021-10,0.16063406
3382624494518753363,2021-07,0.18985896
3382624494518753363,2021-08,0.17692906
3382624494518753363,2021-09,0.17396568
3382624494518753363,2021-10,0.17310782
3382624494518753363,2021-11,0.17310782
3384356870037163810,2021-07,0.16262493
3386019519917828299,2021-07,0.16536395
3386019519917828299,2021-08,0.16063406
3386019519917828299,2021-09,0.16940486
3386019519917828299,2021-10,0.16940486
3386019519917828299,2021-11,0.15837958
340285351737204923,2021-07,0.17476293
340285351737204923,2021-08,0.17310782
340285351737204923,2021-09,0.17542766
340285351737204923,2021-10,0.17476293
3408536439470975134,2021-07,0.1628143
3408536439470975134,2021-08,0.1628143
3408536439470975134,2021-09,0.1628143
3408536439470975134,2021-10,0.1628143
3408536439470975134,2021-11,0.1628143
3415156360538677905,2021-07,0.17310782
3421433989501830226,2021-07,0.16792159
3421433989501830226,2021-09,0.16792159
3421433989501830226,2021-10,0.16792159
3421433989501830226,2021-11,0.16792159
3423512048884192208,2021-10,0.19072673
3431426889924624821,2021-11,0.15837958
3447213159487287154,2021-08,0.19261998
3447213159487287154,2021-10,0.15837958
3447213159487287154,2021-11,0.15837958
345033315379741874,2021-09,0.15837958
345033315379741874,2021-10,0.15837958
345447888460137901,2021-08,0.15837958
345447888460137901,2021-09,0.15837958
3472934456083131714,2021-07,0.15837958
3472934456083131714,2021-08,0.15837958
3472934456083131714,2021-09,0.15837958
3472934456083131714,2021-10,0.17310782
3472934456083131714,2021-11,0.15837958
3480297543931395935,2021-07,0.17751545
3480297543931395935,2021-08,0.17654797
3480297543931395935,2021-09,0.17654797
3480297543931395935,2021-10,0.17804419
3511416927745338332,2021-07,0.1628143
3511416927745338332,2021-08,0.15837958
3511416927745338332,2021-09,0.15837958
3511416927745338332,2021-11,0.15837958
3516294920850464913,2021-07,0.16293065
3516294920850464913,2021-08,0.16293065
3536431875244944563,2021-07,0.17654797
3536431875244944563,2021-08,0.16293065
3536704882799524586,2021-07,0.15837958
3536704882799524586,2021-10,0.15837958
3538481420098344176,2021-07,0.19189829
3538481420098344176,2021-08,0.19344041
3543162424793477785,2021-07,0.17310782
3543162424793477785,2021-08,0.17476293
3543162424793477785,2021-09,0.17476293
3543162424793477785,2021-10,0.17310782
3543162424793477785,2021-11,0.17708166
3555655653190753786,2021-07,0.1664648
3555655653190753786,2021-09,0.18580669
3571198145319411787,2021-07,0.15837958
3571198145319411787,2021-10,0.15837958
3591324331706630867,2021-08,0.15837958
3591324331706630867,2021-09,0.15837958
3591324331706630867,2021-10,0.15837958
3591324331706630867,2021-11,0.16063406
3592461881055047578,2021-08,0.16262493
3592461881055047578,2021-09,0.19753793
3592461881055047578,2021-10,0.19611813
3592639146446725280,2021-09,0.16293065
3605652314611460806,2021-09,0.15837958
3605652314611460806,2021-10,0.15837958
3605652314611460806,2021-11,0.15837958
3631603567749349715,2021-08,0.16940486
3632378524835692731,2021-07,0.15837958
3632378524835692731,2021-08,0.17310782
3632378524835692731,2021-10,0.17310782
3634047863995720708,2021-07,0.17310782
3634047863995720708,2021-08,0.17310782
3634047863995720708,2021-09,0.17310782
3634047863995720708,2021-10,0.17735514
3660744270380078352,2021-07,0.16262493
3660744270380078352,2021-08,0.17476293
3660744270380078352,2021-09,0.17396568
3660744270380078352,2021-10,0.17610146
3660744270380078352,2021-11,0.16987595
3668905663669864663,2021-07,0.16192915
3668905663669864663,2021-08,0.17476293
3668905663669864663,2021-09,0.16063406
3668905663669864663,2021-10,0.15837958
3668905663669864663,2021-11,0.17310782
3682570285558758138,2021-10,0.16792159
3682570285558758138,2021-11,0.16792159
3690886209682028027,2021-07,0.17310782
3690886209682028027,2021-11,0.16262493
3698481516392183789,2021-07,0.15837958
3698481516392183789,2021-09,0.15837958
3713742318997880410,2021-07,0.17476293
3713742318997880410,2021-08,0.17310782
3713742318997880410,2021-09,0.17310782
3713742318997880410,2021-10,0.17760015
3724562776372632620,2021-08,0.17654797
3724562776372632620,2021-09,0.16293065
3724562776372632620,2021-10,0.17804419
3724562776372632620,2021-11,0.16293065
3731278848600349375,2021-07,0.15837958
3750579377644235511,2021-07,0.17476293
3750579377644235511,2021-08,0.15837958
3750579377644235511,2021-10,0.15837958
3807130563335796378,2021-07,0.16293065
3807130563335796378,2021-08,0.17654797
3807130563335796378,2021-09,0.16262493
3807130563335796378,2021-10,0.17310782
3812760626052898456,2021-07,0.15837958
3812760626052898456,2021-09,0.15837958
3812760626052898456,2021-10,0.15837958
3812760626052898456,2021-11,0.16940486
3822753345985951756,2021-07,0.15837958
3822753345985951756,2021-08,0.15837958
3822753345985951756,2021-09,0.16063406
3822753345985951756,2021-10,0.15837958
3829967475074118757,2021-07,0.20683755
3829967475074118757,2021-08,0.18641025
3829967475074118757,2021-09,0.19827582
3829967475074118757,2021-10,0.18641025
3829967475074118757,2021-11,0.16262493
3832944730982767714,2021-09,0.16262493
3838562409581494430,2021-09,0.15837958
3888528635045328222,2021-08,0.17310782
3888528635045328222,2021-09,0.17310782
3888528635045328222,2021-10,0.17310782
3903290047715748290,2021-08,0.16293065
3906045000005838812,2021-10,0.19740862
3915426102465954493,2021-07,0.15837958
3915426102465954493,2021-08,0.15837958
3915426102465954493,2021-09,0.15837958
3915426102465954493,2021-10,0.15837958
3915426102465954493,2021-11,0.15837958
3931892303497206092,2021-07,0.15837958
3931892303497206092,2021-08,0.16987595
3931892303497206092,2021-09,0.16589142
3931892303497206092,2021-10,0.15837958
3931892303497206092,2021-11,0.17310782
3941676647656952109,2021-11,0.17310782
39547025441582855,2021-07,0.18709072
39547025441582855,2021-08,0.15837958
39547025441582855,2021-09,0.16192915
39547025441582855,2021-10,0.15837958
39547025441582855,2021-11,0.16251177
3960251564708868781,2021-07,0.18641025
3960251564708868781,2021-08,0.17476293
3960251564708868781,2021-09,0.17476293
3960251564708868781,2021-10,0.17416641
3960251564708868781,2021-11,0.17310782
3970572142453508637,2021-08,0.17654797
3970572142453508637,2021-09,0.18292105
3970572142453508637,2021-10,0.17654797
3970572142453508637,2021-11,0.18718584
3970610368027129821,2021-08,0.15837958
3970610368027129821,2021-09,0.15837958
3970610368027129821,2021-10,0.15837958
3970610368027129821,2021-11,0.15837958
3977861004707764824,2021-07,0.1628143
3977861004707764824,2021-08,0.1628143
3977861004707764824,2021-09,0.1628143
3977861004707764824,2021-10,0.1628143
3977861004707764824,2021-11,0.1628143
3979129042322937623,2021-10,0.17476293
3997247264680905799,2021-07,0.15837958
3997247264680905799,2021-08,0.15837958
3997247264680905799,2021-09,0.15837958
3997247264680905799,2021-10,0.1628143
3997247264680905799,2021-11,0.15837958
4008627434689715639,2021-07,0.17654797
4008627434689715639,2021-08,0.23922707
4008627434689715639,2021-09,0.23184714
4008627434689715639,2021-10,0.17751545
4008627434689715639,2021-11,0.16293065
4018182555897034052,2021-07,0.15837958
4018182555897034052,2021-08,0.1628143
4018182555897034052,2021-09,0.17349422
4018182555897034052,2021-10,0.1628143
4018182555897034052,2021-11,0.15837958
4043546053926060305,2021-07,0.2048127
4043546053926060305,2021-08,0.2165574
4043546053926060305,2021-09,0.17654797
4043546053926060305,2021-10,0.19953655
4045739494965095560,2021-07,0.18782339
4045739494965095560,2021-08,0.1628143
4045739494965095560,2021-09,0.1628143
4045739494965095560,2021-10,0.1628143
4045739494965095560,2021-11,0.1628143
4052557282157719526,2021-07,0.15837958
4052557282157719526,2021-08,0.15837958
4052557282157719526,2021-09,0.15837958
4052557282157719526,2021-10,0.15837958
4061297388883391410,2021-07,0.16615376
4061297388883391410,2021-08,0.17610146
4061297388883391410,2021-09,0.17310782
4061297388883391410,2021-10,0.17476293
4061297388883391410,2021-11,0.17310782
4071158585850879204,2021-07,0.17476293
4071158585850879204,2021-08,0.16063406
4071158585850879204,2021-09,0.15837958
4071158585850879204,2021-11,0.15837958
4090195792518021727,2021-07,0.15837958
4090195792518021727,2021-08,0.15837958
4090195792518021727,2021-11,0.15837958
4095739077267179172,2021-07,0.15837958
4095739077267179172,2021-09,0.24416494
4095739077267179172,2021-10,0.15837958
4095739077267179172,2021-11,0.15837958
4104959289203999917,2021-07,0.17310782
4104959289203999917,2021-08,0.16251177
4104959289203999917,2021-10,0.16251177
4104959289203999917,2021-11,0.17235315
410843023337872279,2021-07,0.15837958
410843023337872279,2021-08,0.18866912
410843023337872279,2021-09,0.17310782
410843023337872279,2021-10,0.17476293
410843023337872279,2021-11,0.15837958
4110562609148185966,2021-10,0.1923755
4121608857053177761,2021-07,0.18718584
4130617254899676131,2021-08,0.17443636
4130617254899676131,2021-10,0.15837958
4130617254899676131,2021-11,0.18301451
4165983075385227812,2021-08,0.15837958
4165983075385227812,2021-09,0.15837958
4165983075385227812,2021-10,0.15837958
4165983075385227812,2021-11,0.16063406
4166581859919473627,2021-07,0.19722684
4166581859919473627,2021-08,0.15837958
4166581859919473627,2021-11,0.15837958
4170463992215954403,2021-07,0.15837958
4170463992215954403,2021-08,0.15837958
417157680860985231,2021-07,0.15837958
417157680860985231,2021-08,0.15837958
417157680860985231,2021-09,0.1628143
417157680860985231,2021-10,0.18133888
417157680860985231,2021-11,0.15837958
4183921942053157552,2021-07,0.17310782
4183921942053157552,2021-08,0.17476293
4183921942053157552,2021-09,0.17310782
4183921942053157552,2021-10,0.17458105
4187591029730357479,2021-07,0.16262493
4187591029730357479,2021-09,0.16262493
4187591029730357479,2021-10,0.17310782
4189705495607963592,2021-09,0.16262493
4202876623878743806,2021-07,0.16063406
4202876623878743806,2021-10,0.17610146
4202876623878743806,2021-11,0.16262493
4210463673385510745,2021-07,0.17291832
4210463673385510745,2021-08,0.17291832
4210463673385510745,2021-09,0.16192915
4210463673385510745,2021-10,0.16887696
4210463673385510745,2021-11,0.17310782
4225765667813563302,2021-10,0.16293065
4235078665660987689,2021-07,0.15837958
4235078665660987689,2021-09,0.15837958
4235078665660987689,2021-10,0.15837958
4235078665660987689,2021-11,0.15837958
4237135112070444140,2021-10,0.15837958
4237135112070444140,2021-11,0.15837958
4284129442855564250,2021-07,0.16262493
4284129442855564250,2021-08,0.16262493
4284129442855564250,2021-09,0.16905695
4296149971687628223,2021-09,0.17310782
4296149971687628223,2021-10,0.16262493
4327694790333781288,2021-07,0.15837958
4327694790333781288,2021-08,0.17396568
4327694790333781288,2021-09,0.15837958
4327694790333781288,2021-10,0.15837958
4327694790333781288,2021-11,0.15837958
4334472256949955221,2021-07,0.15837958
4334472256949955221,2021-08,0.16063406
4334472256949955221,2021-09,0.15837958
4334472256949955221,2021-10,0.15837958
4334472256949955221,2021-11,0.17310782
4335865859049992260,2021-07,0.17310782
4335865859049992260,2021-08,0.15837958
4335865859049992260,2021-09,0.15837958
4335865859049992260,2021-10,0.15837958
4335865859049992260,2021-11,0.15837958
4342146186255136598,2021-07,0.15837958
4342146186255136598,2021-08,0.1628143
4342146186255136598,2021-09,0.15837958
4342146186255136598,2021-10,0.15837958
4347826483121154490,2021-07,0.1628143
4347826483121154490,2021-08,0.1628143
4347826483121154490,2021-09,0.1628143
4347826483121154490,2021-10,0.1628143
4347826483121154490,2021-11,0.1628143
4351694415353093046,2021-08,0.16293065
4351694415353093046,2021-09,0.16293065
4365965554261111250,2021-07,0.17408387
4365965554261111250,2021-08,0.16262493
4365965554261111250,2021-09,0.17476293
4365965554261111250,2021-10,0.17310782
4392369075438855735,2021-08,0.17654797
4392369075438855735,2021-09,0.17654797
4392369075438855735,2021-10,0.17654797
4395946187332973749,2021-07,0.16251177
4395946187332973749,2021-08,0.16251177
4395946187332973749,2021-09,0.15837958
4395946187332973749,2021-11,0.15837958
4414438591613884911,2021-07,0.15837958
4414438591613884911,2021-08,0.15837958
4414438591613884911,2021-09,0.15837958
4414438591613884911,2021-10,0.15837958
4414438591613884911,2021-11,0.15837958
4444330375740387073,2021-10,0.15837958
4465150716052427320,2021-07,0.15837958
4465150716052427320,2021-08,0.15837958
4465150716052427320,2021-09,0.1704438
4465150716052427320,2021-10,0.16940486
4465150716052427320,2021-11,0.15837958
4489904752023469353,2021-07,0.19827582
4489904752023469353,2021-08,0.17624724
4489904752023469353,2021-09,0.17476293
4489904752023469353,2021-10,0.17310782
4489904752023469353,2021-11,0.17310782
4495596792165551705,2021-09,0.16293065
4495596792165551705,2021-10,0.17310782
4512887927067894301,2021-08,0.18718584
4512887927067894301,2021-09,0.17310782
4512887927067894301,2021-11,0.15837958
4524147234488547993,2021-07,0.15837958
4524147234488547993,2021-08,0.15837958
4524147234488547993,2021-09,0.15837958
4524147234488547993,2021-10,0.15837958
4524147234488547993,2021-11,0.15837958
4527499691197377217,2021-07,0.15837958
4527499691197377217,2021-08,0.17310782
4527499691197377217,2021-10,0.15837958
4527499691197377217,2021-11,0.15837958
4530631557358349711,2021-07,0.15837958
4530631557358349711,2021-08,0.15837958
4530631557358349711,2021-09,0.15837958
4530631557358349711,2021-10,0.15837958
4530631557358349711,2021-11,0.15837958
4532469127306079736,2021-07,0.15837958
4532469127306079736,2021-08,0.15837958
4532469127306079736,2021-09,0.17396568
4532469127306079736,2021-10,0.15837958
4532469127306079736,2021-11,0.15837958
4537268360654655629,2021-08,0.16262493
4537268360654655629,2021-09,0.16262493
4537982850248578883,2021-07,0.15837958
4537982850248578883,2021-08,0.15837958
4537982850248578883,2021-09,0.15837958
4537982850248578883,2021-10,0.16940486
4537982850248578883,2021-11,0.15837958
4541506527938763361,2021-09,0.15837958
4541506527938763361,2021-11,0.15837958
4556737702757145073,2021-07,0.16940486
4556737702757145073,2021-08,0.16940486
4556737702757145073,2021-09,0.17773698
4556737702757145073,2021-10,0.18709072
4556737702757145073,2021-11,0.17310782
4559400286159883576,2021-09,0.16293065
4562495119288161876,2021-10,0.16262493
4566920105008626302,2021-07,0.15837958
4566920105008626302,2021-10,0.15837958
4569866309119931805,2021-08,0.15837958
4569866309119931805,2021-09,0.15837958
4569866309119931805,2021-10,0.17476293
4569866309119931805,2021-11,0.15837958
4571290108043699959,2021-07,0.16063406
4571290108043699959,2021-08,0.17458105
4571290108043699959,2021-09,0.18133888
4571290108043699959,2021-10,0.16940486
4571290108043699959,2021-11,0.17708166
4588313530969303734,2021-07,0.17697631
4588313530969303734,2021-08,0.17476293
4588313530969303734,2021-09,0.17310782
4588313530969303734,2021-10,0.17310782
4588313530969303734,2021-11,0.17310782
459290606780222306,2021-07,0.17375131
459290606780222306,2021-08,0.17408387
459290606780222306,2021-09,0.17542371
459290606780222306,2021-10,0.17408387
459290606780222306,2021-11,0.17375131
4593070249039532001,2021-07,0.17476293
4593070249039532001,2021-08,0.15837958
4593070249039532001,2021-09,0.15837958
4593070249039532001,2021-10,0.15837958
4593070249039532001,2021-11,0.15837958
460993244124061972,2021-11,0.15837958
4614484019183480654,2021-07,0.15837958
4614484019183480654,2021-08,0.15837958
4614484019183480654,2021-09,0.15837958
4635578010631860111,2021-07,0.17310782
4635578010631860111,2021-10,0.17760015
4635578010631860111,2021-11,0.16251177
4641659186059167709,2021-07,0.16192915
4641659186059167709,2021-09,0.16262493
4641659186059167709,2021-10,0.17310782
4641659186059167709,2021-11,0.16063406
465309249432033993,2021-07,0.17476293
465309249432033993,2021-08,0.17883097
465309249432033993,2021-09,0.17310782
465309249432033993,2021-10,0.17476293
465309249432033993,2021-11,0.19827582
4660230701075746534,2021-08,0.17310782
4660230701075746534,2021-09,0.18669097
4661684997487171886,2021-07,0.15837958
4661684997487171886,2021-08,0.15837958
4661684997487171886,2021-09,0.15837958
4661684997487171886,2021-10,0.15837958
4661684997487171886,2021-11,0.1628143
4662079815415471798,2021-08,0.16293065
4662079815415471798,2021-09,0.16293065
4675067298171588603,2021-07,0.21340467
4675067298171588603,2021-08,0.17804419
4675067298171588603,2021-09,0.16293065
4675067298171588603,2021-10,0.17654797
4677213860368191144,2021-08,0.15837958
4679462479444735708,2021-07,0.1628143
4679462479444735708,2021-08,0.1628143
4679462479444735708,2021-09,0.15837958
4679462479444735708,2021-10,0.15837958
4679462479444735708,2021-11,0.15837958
4704892067681576893,2021-11,0.15837958
4714214581184951490,2021-07,0.15837958
4714214581184951490,2021-09,0.15837958
4714214581184951490,2021-10,0.15837958
4717593620120611957,2021-09,0.17310782
4717593620120611957,2021-10,0.17310782
4717717003637613480,2021-07,0.15837958
4717717003637613480,2021-08,0.15837958
4717717003637613480,2021-09,0.15837958
4717717003637613480,2021-10,0.15837958
4717717003637613480,2021-11,0.15837958
4723919748432185874,2021-07,0.15837958
4723919748432185874,2021-08,0.15837958
4723919748432185874,2021-09,0.15837958
4723919748432185874,2021-10,0.15837958
4723919748432185874,2021-11,0.15837958
4724876423989598202,2021-07,0.17396568
4724876423989598202,2021-08,0.18782754
4724876423989598202,2021-09,0.17476293
4724876423989598202,2021-10,0.18641025
4724876423989598202,2021-11,0.17396568
472772897496154354,2021-07,0.15837958
472772897496154354,2021-08,0.16987595
472772897496154354,2021-09,0.15837958
472772897496154354,2021-10,0.16940486
472772897496154354,2021-11,0.15837958
4740535838297269949,2021-07,0.1628143
4740535838297269949,2021-08,0.15837958
4740535838297269949,2021-09,0.16987595
4740535838297269949,2021-10,0.15837958
4740535838297269949,2021-11,0.15837958
4762256864594914240,2021-07,0.16063406
4762256864594914240,2021-08,0.17310782
4762256864594914240,2021-09,0.17476293
4762256864594914240,2021-10,0.17760015
4762256864594914240,2021-11,0.16192915
4769364850030443969,2021-07,0.15837958
4769364850030443969,2021-08,0.17310782
4769364850030443969,2021-09,0.15837958
4769364850030443969,2021-10,0.17310782
4769364850030443969,2021-11,0.15837958
4781265535199914934,2021-09,0.15837958
4785355632922927313,2021-07,0.15837958
4785355632922927313,2021-08,0.15837958
4785355632922927313,2021-10,0.15837958
4785355632922927313,2021-11,0.15837958
4795152981525833467,2021-07,0.18641025
4795152981525833467,2021-08,0.17396568
4795152981525833467,2021-09,0.16987595
4795152981525833467,2021-10,0.17396568
4795152981525833467,2021-11,0.17396568
4817816966382229074,2021-07,0.17751545
4817816966382229074,2021-08,0.16293065
4817816966382229074,2021-09,0.17654797
4817816966382229074,2021-10,0.1664648
4820852183212661131,2021-07,0.17396568
4820852183212661131,2021-08,0.15837958
4820852183212661131,2021-09,0.17310782
4820852183212661131,2021-11,0.17310782
4831939798545673038,2021-08,0.17654797
4831939798545673038,2021-10,0.16293065
4831988987853936627,2021-07,0.16251177
4831988987853936627,2021-08,0.15837958
4831988987853936627,2021-11,0.17310782
4850722092974676955,2021-07,0.16940486
4850722092974676955,2021-08,0.17760015
4850722092974676955,2021-09,0.17476293
4850722092974676955,2021-10,0.17310782
4850936440093751199,2021-07,0.15837958
4850936440093751199,2021-08,0.15837958
4850936440093751199,2021-09,0.15837958
4850936440093751199,2021-10,0.16987595
4850936440093751199,2021-11,0.15837958
4853303856126909724,2021-07,0.18669097
4858887739802767402,2021-07,0.15837958
4858887739802767402,2021-08,0.15837958
4858887739802767402,2021-09,0.18709072
4858887739802767402,2021-10,0.15837958
4858887739802767402,2021-11,0.15837958
4862285428951244424,2021-07,0.15837958
4862285428951244424,2021-08,0.15837958
4862285428951244424,2021-09,0.15837958
4862285428951244424,2021-10,0.15837958
4862285428951244424,2021-11,0.15837958
4863405965754103821,2021-07,0.18030155
4863405965754103821,2021-08,0.17408387
4863405965754103821,2021-09,0.17476293
4863405965754103821,2021-10,0.17760015
4874157215501489741,2021-07,0.17310782
4874157215501489741,2021-08,0.17476293
4874157215501489741,2021-09,0.17476293
4874157215501489741,2021-10,0.18030155
4874157215501489741,2021-11,0.17310782
4898797487317475277,2021-09,0.15837958
4898797487317475277,2021-10,0.15837958
4898797487317475277,2021-11,0.15837958
4900073965147412482,2021-10,0.16063406
4919908458022265747,2021-07,0.15837958
4919908458022265747,2021-08,0.15837958
4919908458022265747,2021-09,0.15837958
4919908458022265747,2021-10,0.17310782
4919908458022265747,2021-11,0.15837958
4935929591787890253,2021-08,0.17476293
4935929591787890253,2021-09,0.17310782
4935929591787890253,2021-10,0.17476293
4935929591787890253,2021-11,0.17310782
4937566934664053767,2021-09,0.16262493
4950871361132426979,2021-08,0.15837958
4950871361132426979,2021-09,0.1640091
4956614249204803652,2021-07,0.17613892
4956614249204803652,2021-08,0.19722684
4956614249204803652,2021-09,0.19722684
4956614249204803652,2021-10,0.16792159
4956614249204803652,2021-11,0.21481933
49632905576538927,2021-08,0.15837958
4972567100282306577,2021-07,0.17476293
4972567100282306577,2021-08,0.16262493
4972567100282306577,2021-09,0.17473453
4972567100282306577,2021-10,0.17408387
4972567100282306577,2021-11,0.17310782
4980232475645447238,2021-07,0.17310782
4980232475645447238,2021-08,0.16940486
4980232475645447238,2021-09,0.17310782
4980232475645447238,2021-10,0.16262493
4980232475645447238,2021-11,0.17310782
499242942549937267,2021-07,0.23190309
499242942549937267,2021-08,0.17476293
4993499380140734678,2021-07,0.15837958
4993499380140734678,2021-09,0.15837958
4993499380140734678,2021-10,0.17310782
4993499380140734678,2021-11,0.15837958
4995217181024687397,2021-07,0.15837958
4995217181024687397,2021-08,0.15837958
4995217181024687397,2021-09,0.1628143
4995217181024687397,2021-10,0.15837958
4995217181024687397,2021-11,0.15837958
4995679129936981612,2021-07,0.16589142
4995679129936981612,2021-08,0.15837958
4995679129936981612,2021-09,0.16987595
4995679129936981612,2021-10,0.15837958
4995679129936981612,2021-11,0.16063406
4997308257850209705,2021-10,0.16293065
5029701292539093910,2021-07,0.15837958
5029701292539093910,2021-08,0.15837958
5029701292539093910,2021-09,0.15837958
